Timestamp,Value,SystemStateCode,DigitalStateName
2023-12-02T08:10:00Z,3239.1544384275703,,
2023-12-03T08:10:00Z,3536.072826434236,,
2023-12-04T08:10:00Z,3535.871107768831,,
2023-12-05T08:10:00Z,3535.871107768831,,
2023-12-06T08:10:00Z,3535.871107768831,,
2023-12-07T08:10:00Z,3535.871107768831,,
2023-12-08T08:10:00Z,3535.871107768831,,
2023-12-09T08:10:00Z,3535.871107768831,,
2023-12-10T08:10:00Z,2851.1451293176333,,
2023-12-11T08:10:00Z,2851.1451293176333,,
2023-12-12T08:10:00Z,2851.1451293176333,,
2023-12-13T08:10:00Z,2851.1451293176333,,
2023-12-14T08:10:00Z,2851.1451293176333,,
2023-12-15T08:10:00Z,2851.1451293176333,,
2023-12-16T08:10:00Z,2851.1451293176333,,
2023-12-17T08:10:00Z,3483.0429316040163,,
2023-12-18T08:10:00Z,3483.0429316040163,,
2023-12-19T08:10:00Z,3483.0429316040163,,
2023-12-20T08:10:00Z,3483.0429316040163,,
2023-12-21T08:10:00Z,3483.0429316040163,,
2023-12-22T08:10:00Z,3483.0429316040163,,
2023-12-23T08:10:00Z,3483.0429316040163,,
2023-12-24T08:10:00Z,3359.4325505912116,,
2023-12-25T08:10:00Z,3359.4325505912116,,
2023-12-26T08:10:00Z,3359.4325505912116,,
2023-12-27T08:10:00Z,3359.4325505912116,,
2023-12-28T08:10:00Z,3359.4325505912116,,
2023-12-29T08:10:00Z,3359.4325505912116,,
2023-12-30T08:10:00Z,3359.4325505912116,,
2023-12-31T08:10:00Z,2951.9948369660183,,
2024-01-01T08:10:00Z,2951.9948369660183,,
